time,p0_ux,p0_uy,p0_uz,p1_ux,p1_uy,p1_uz,p2_ux,p2_uy,p2_uz,p3_ux,p3_uy,p3_uz
1.5013679,0.13537582,0.0090432625,1.8698984e-06,0.14721548,0.0003524522,9.7561721e-07,0.14915122,0.00019121071,4.3190797e-07,0.15012449,7.5814038e-05,1.8575627e-07
1.5304053,0.13440962,0.0093508609,1.9333744e-06,0.14721051,0.00042186475,1.015796e-06,0.14913081,0.00019582037,4.4825298e-07,0.15012588,7.7356093e-05,1.9135845e-07
1.5594782,0.13339895,0.0096391063,1.9925433e-06,0.14720391,0.00052127031,1.0534654e-06,0.14910993,0.00019953778,4.6269859e-07,0.15012706,7.8911779e-05,1.9574162e-07
1.5885856,0.13234738,0.0099081713,2.0505352e-06,0.14719244,0.00065332996,1.0909965e-06,0.14908884,0.00020192733,4.7677102e-07,0.15012806,8.0482759e-05,1.9972022e-07
1.6177255,0.13125929,0.010158699,2.1071434e-06,0.14717163,0.0008216343,1.1283875e-06,0.14906785,0.00020250965,4.904792e-07,0.15012888,8.2078139e-05,2.032958e-07
1.6468928,0.13013845,0.010390961,2.1634282e-06,0.14713866,0.0010264262,1.1662267e-06,0.14904726,0.00020081057,5.0415714e-07,0.15012952,8.3702809e-05,2.066313e-07
1.676087,0.12899019,0.010606053,2.2187257e-06,0.14708898,0.0012662145,1.2039631e-06,0.14902752,0.00019638559,5.1752964e-07,0.15012999,8.5371448e-05,2.0954911e-07
1.7053077,0.12781966,0.010802533,2.273023e-06,0.14701874,0.0015422581,1.2414796e-06,0.14900927,0.00018879683,5.3051914e-07,0.15013029,8.7100651e-05,2.1199029e-07
1.7345544,0.12663185,0.010978756,2.3255754e-06,0.14692335,0.0018501821,1.2782395e-06,0.14899309,0.00017781032,5.4302595e-07,0.15013044,8.8913546e-05,2.139487e-07
1.7638266,0.1254317,0.01113621,2.373456e-06,0.14679915,0.0021811368,1.3118252e-06,0.14897973,0.00016335666,5.534877e-07,0.15013049,9.0827267e-05,2.1450207e-07
1.7931235,0.12422178,0.011276091,2.4340849e-06,0.14664227,0.0025347095,1.3537408e-06,0.14896953,0.00014560096,5.6899694e-07,0.15013023,9.287871e-05,2.175887e-07
1.8224444,0.12299942,0.011397604,2.4967707e-06,0.14645017,0.0029021414,1.3990354e-06,0.14896295,0.00012510241,5.8733946e-07,0.15012954,9.5099712e-05,2.2240472e-07
1.8517884,0.12177031,0.011502171,2.5544706e-06,0.14622316,0.0032656541,1.4410624e-06,0.14896095,0.00010240923,6.0375224e-07,0.15012857,9.749901e-05,2.2600943e-07
1.8811551,0.12052298,0.011588566,2.6112087e-06,0.14596035,0.0036158074,1.4816026e-06,0.14896408,7.926885e-05,6.1959693e-07,0.15012729,0.00010007401,2.2908126e-07
1.9105437,0.11926419,0.011656051,2.6709482e-06,0.14566115,0.0039291592,1.52386e-06,0.14897256,5.7878381e-05,6.3700631e-07,0.15012567,0.00010279467,2.3250968e-07
1.9399538,0.118006,0.011705497,2.7274287e-06,0.14532679,0.004212214,1.5646513e-06,0.14898597,3.9561852e-05,6.5423374e-07,0.15012372,0.00010562746,2.3523109e-07
1.9693846,0.11676511,0.01173737,2.7841862e-06,0.14495795,0.0044709554,1.6049511e-06,0.14900353,2.3481827e-05,6.7224111e-07,0.15012139,0.00010849802,2.3779766e-07
1.9988357,0.11555647,0.011752934,2.8385619e-06,0.14455551,0.0047092697,1.6442244e-06,0.14902307,8.7306952e-06,6.9118968e-07,0.1501187,0.00011128693,2.4013482e-07
2.0283063,0.11437489,0.011754852,2.8898702e-06,0.14412064,0.0049304876,1.6820931e-06,0.14904441,2.9986967e-07,7.0979643e-07,0.1501157,0.00011383382,2.41889e-07
2.0577958,0.11321651,0.011745533,2.9351767e-06,0.14365424,0.0051373151,1.7171243e-06,0.14906886,1.5624044e-06,7.2759202e-07,0.15011249,0.00011593495,2.424531e-07
2.0873036,0.11207555,0.011727846,2.982826e-06,0.14315674,0.0053310859,1.7528472e-06,0.14909757,1.8805687e-05,7.4565292e-07,0.15010912,0.0001173363,2.4300033e-07
2.1168291,0.11094752,0.011703778,3.0357241e-06,0.14262757,0.005512799,1.7950912e-06,0.1491292,6.5225249e-05,7.6927879e-07,0.1501054,0.00011776746,2.4691278e-07
2.1463715,0.10983594,0.011673834,3.0830977e-06,0.14206884,0.0056830779,1.8341938e-06,0.14916191,0.00013347276,7.9112196e-07,0.15010172,0.00011689391,2.4987611e-07
2.1759302,0.10874243,0.011639122,3.1279221e-06,0.14148077,0.0058426528,1.872236e-06,0.1491937,0.00022529165,8.1296274e-07,0.15009831,0.00011436295,2.5263839e-07
2.2055046,0.10766689,0.011600277,3.1707476e-06,0.1408654,0.0059922065,1.9086355e-06,0.14922425,0.00034265503,8.3417769e-07,0.15009543,0.00010982165,2.548972e-07
2.2350943,0.10660887,0.011558016,3.2107955e-06,0.14022505,0.0061321329,1.9445905e-06,0.14925117,0.00048475073,8.5544791e-07,0.15009335,0.0001029462,2.5698526e-07
2.2646988,0.10556843,0.011513227,3.2482902e-06,0.13956227,0.0062631177,1.9790562e-06,0.14927352,0.00065050982,8.770053e-07,0.15009248,9.3636818e-05,2.5906427e-07
2.2943175,0.10454479,0.011466476,3.2817448e-06,0.13887952,0.006384531,2.0123764e-06,0.14929028,0.00083857421,8.9720728e-07,0.1500933,8.2058221e-05,2.6122575e-07
2.3239498,0.10353729,0.011418338,3.3157782e-06,0.13817848,0.0064957622,2.0470887e-06,0.1492862,0.001046869,9.1711981e-07,0.15009627,6.7884143e-05,2.6324376e-07
2.3535956,0.10254617,0.011369272,3.3479656e-06,0.13746239,0.0065963939,2.0807486e-06,0.14925524,0.0012734388,9.3643335e-07,0.15010173,5.2172344e-05,2.6517376e-07
